uniq_id,product_name,description,product_category
77f659d4d18381c991fb9210e05d9c1b,HP Pavilion DV6-2070eo 6 Cell Laptop Battery,buy hp pavilion dv62070eo 6 cell laptop battery only for rs 00 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,Computers
98659fb98a4fe903f21f5c315adbaede,Lapguard Dell U661H Compatible Black 6 Cell Laptop Battery,buy lapguard dell u661h compatible black 6 cell laptop battery only for rs 1799 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,Computers
0d02f4703fde00645704e15bba23e77d,Rega IT Hp Pavilion DV6-6080SF DV6-6081EI 12 Cell 12 Cell Laptop Battery,buy rega it hp pavilion dv66080sf dv66081ei 12 cell 12 cell laptop battery only for rs 2499 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,Computers
5a5bb03499009f35759258263fc834a3,Lapguard HP Pavilion DV4129EA Compatible Black 6 Cell Laptop Battery,buy lapguard hp pavilion dv4129ea compatible black 6 cell laptop battery only for rs 1699 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,Computers
9a8fa4fd6524ada03411b033a9daadc1,HP Compaq Presario CQ43 6 Cell Laptop Battery,buy hp compaq presario cq43 6 cell laptop battery only for rs 00 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,Computers
964648862f322b2cc153239af04b22ef,ARB Toshiba Dynabook SS MX/395LS Compatible Black 6 Cell Laptop Battery,buy arb toshiba dynabook ss mx395ls compatible black 6 cell laptop battery only for rs 1599 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,Computers
a8e2698d5bd4347f8136c86104ae03e3,Rega IT Hp Pavilion DV6170EA DV6171CL 12 Cell 12 Cell Laptop Battery,buy rega it hp pavilion dv6170ea dv6171cl 12 cell 12 cell laptop battery only for rs 2499 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,Computers
dfecd0265b899cb36fbb1fddc6f861a4,Lapguard Acer Aspire 4741G-5464G50Mn Replacement 6 Cell Laptop Battery,buy lapguard acer aspire 4741g5464g50mn replacement 6 cell laptop battery only for rs 1699 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,Computers
a124d6e4c30b00918c594289266a383c,Sonata Gold Plated GOLDP Analog Watch  - For Men,sonata gold plated goldp analog watch for men buy sonata gold plated goldp analog watch for men gold plated online at rs999 in india only at flipkartcom great discounts only genuine products 30 day replacement guarantee free shipping cash on delivery,Watches
40efb9474b44fba54b5d2a8df121d727,Sonata 7007YL08 Watch,sonata 7007yl08 watch buy sonata 7007yl08 watch 7007yl08 online at rs849 in india only at flipkartcom great discounts only genuine products 30 day replacement guarantee free shipping cash on delivery,Watches
087e83a2406dc98d941b8555356da477,Sonata 7016YM04 Watch,sonata 7016ym04 watch buy sonata 7016ym04 watch 7016ym04 online at rs789 in india only at flipkartcom great discounts only genuine products 30 day replacement guarantee free shipping cash on delivery,Watches
75015382e469d36e397c5b47ea613314,Times 284TMS284 Party-Wedding Analog Watch  - For Women,times 284tms284 partywedding analog watch for women buy times 284tms284 partywedding analog watch for women 284tms284 online at rs550 in india only at flipkartcom great discounts only genuine products 30 day replacement guarantee free shipping cash on delivery,Watches
11502f02601ff063bf7db0a618354652,"Times Times_51 Party-Wedding Analog Watch  - For Women, Girls",times times51 partywedding analog watch for women girls price rs 599 times wedding analog pink dial womens watch times wedding analog pink dial womens watch,Watches
d5d6c94b78fb0875b2894d44e7c46312,Maxima 03918CMLY Analog Watch  - For Women,maxima 03918cmly analog watch for women buy maxima 03918cmly analog watch for women 03918cmly online at rs795 in india only at flipkartcom stainless steel back case water resistant deployment clasp golden strap round dial great discounts only genuine products 30 day replacement guarantee free shipping cash on delivery,Watches
6776795cc4521a0cb0d54059649f7d72,Nexus NX_7668 Analog Watch  - For Men,nexus nx7668 analog watch for men buy nexus nx7668 analog watch for men nx7668 online at rs999 in india only at flipkartcom great discounts only genuine products 30 day replacement guarantee free shipping cash on delivery,Watches
2e474c49a7dfe704c35cf3990740daa3,Sonata 8959YL01 Yuva Gold Analog Watch  - For Women,sonata 8959yl01 yuva gold analog watch for women buy sonata 8959yl01 yuva gold analog watch for women 8959yl01 online at rs780 in india only at flipkartcom round dial white and teal strap water resistant great discounts only genuine products 30 day replacement guarantee free shipping cash on delivery,Watches
71ff6abd7764f2a42fcbefc11429be2d,Maxima 01433CMGY Gold Analog Watch  - For Men,maxima 01433cmgy gold analog watch for men buy maxima 01433cmgy gold analog watch for men 01433cmgy online at rs795 in india only at flipkartcom water resistant brass case golden strap round dial great discounts only genuine products 30 day replacement guarantee free shipping cash on delivery,Watches
c36ea960a14f164ee0f39ad6beb3796a,Sonata 77036SM02J Watch,sonata 77036sm02j watch buy sonata 77036sm02j watch 77036sm02j online at rs999 in india only at flipkartcom great discounts only genuine products 30 day replacement guarantee free shipping cash on delivery,Watches
cd089e2ef349a7f00dcdbf28965914f6,Lapguard HP Pavilion dv5-1008ax 6 Cell Laptop Battery,buy lapguard hp pavilion dv51008ax 6 cell laptop battery only for rs 00 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,Computers
8284c10b2890ed53e17de5cfc33cdb96,Maxima 24990LMLI Swarovski Analog Watch  - For Women,maxima 24990lmli swarovski analog watch for women buy maxima 24990lmli swarovski analog watch for women 24990lmli online at rs760 in india only at flipkartcom round dial buckle clasp water resistant black strap great discounts only genuine products 30 day replacement guarantee free shipping cash on delivery,Watches
